"id"|"name"|"pictogram_url"|"pictogram_url_dark"|"DataCollectionDate"
"ARC"|"Archery"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ARC.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ARC-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"GAR"|"Artistic Gymnastics"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GAR.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GAR-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"SWA"|"Artistic Swimming"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SWA.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SWA-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"ATH"|"Athletics"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ATH.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ATH-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"BDM"|"Badminton"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BDM.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BDM-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"BKB"|"Basketball"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BKB.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BKB-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"VBV"|"Beach Volleyball"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/VBV.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/VBV-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"BOX"|"Boxing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BOX.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BOX-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"BKG"|"Breaking"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BKG.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BKG-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"CSL"|"Canoe Slalom"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CSL.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CSL-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"CSP"|"Canoe Sprint"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CSP.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CSP-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"BMF"|"Cycling BMX Freestyle"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BMF.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BMF-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"BMX"|"Cycling BMX Racing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BMX.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/BMX-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"MTB"|"Cycling Mountain Bike"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/MTB.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/MTB-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"CRD"|"Cycling Road"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CRD.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CRD-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"CTR"|"Cycling Track"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CTR.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CTR-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"DIV"|"Diving"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/DIV.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/DIV-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"EQU"|"Equestrian"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/EQU.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/EQU-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"FEN"|"Fencing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/FEN.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/FEN-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"FBL"|"Football"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/FBL.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/FBL-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"GLF"|"Golf"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GLF.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GLF-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"HBL"|"Handball"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/HBL.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/HBL-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"HOC"|"Hockey"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/HOC.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/HOC-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"JUD"|"Judo"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/JUD.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/JUD-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"OWS"|"Marathon Swimming"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/OWS.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/OWS-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"MPN"|"Modern Pentathlon"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/MPN.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/MPN-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"GRY"|"Rhythmic Gymnastics"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GRY.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GRY-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"ROW"|"Rowing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ROW.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/ROW-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"RU7"|"Rugby Sevens"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/RU7.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/RU7-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"SAL"|"Sailing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SAL.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SAL-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"SHO"|"Shooting"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SHO.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SHO-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"SKB"|"Skateboarding"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SKB.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SKB-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"CLB"|"Sport Climbing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CLB.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/CLB-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"SRF"|"Surfing"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SRF.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SRF-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"SWM"|"Swimming"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SWM.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/SWM-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"TTE"|"Table Tennis"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TTE.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TTE-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"TKW"|"Taekwondo"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TKW.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TKW-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"TEN"|"Tennis"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TEN.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TEN-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"GTR"|"Trampoline Gymnastics"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GTR.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/GTR-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"TRI"|"Triathlon"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TRI.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/TRI-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"VVO"|"Volleyball"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/VVO.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/VVO-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"WPO"|"Water Polo"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/WPO.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/WPO-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"WLF"|"Weightlifting"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/WLF.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/WLF-dark.avif"|"2024-08-07T22:33:12.5327764Z"
"WRE"|"Wrestling"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/WRE.avif"|"https://codante.s3.amazonaws.com/codante-apis/olympic-games/pictograms/WRE-dark.avif"|"2024-08-07T22:33:12.5327764Z"
